PVSYST 7.4.7
,File,File date,Description
Project,GRID CONNECTED WITHOUT SHADING_Project.PRJ,25/01/26 22h57,GRID CONNECTED WITHOUT SHADING,
Geographical Site,George Town_MN81.SIT,25/01/26 22h57,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,GRID CONNECTED WITHOUT SHADING_Project.VC0,25/03/26 20h37,New simulation variant,
Simulation date,,25/03/26 20h38

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobHor,T_Amb,WindVel,TArray,E_Grid
    ,W/m²,W/m²,°C,m/s,°C,kW

09/02/90 02:00,0,0,20.7,1.9,0,-0.007
09/02/90 03:00,0,0,20.26,1.7,0,-0.007
09/02/90 04:00,0,0,19.81,0.7999,0,-0.007
09/02/90 05:00,0,0,19.5,0.4999,0,-0.007
09/02/90 06:00,0,1.7928,19.49,0.6999,0,-0.007
09/02/90 07:00,131.96,135.89,20.82,0.9999,24.723,39.147
09/02/90 08:00,360.09,355.81,22.74,4.1,35.058,126.87
09/02/90 09:00,601.78,578.6,24.64,5.5001,46.127,212.39
09/02/90 10:00,781.64,738.31,26.28,6,54.598,268.52
09/02/90 11:00,889.8,825.89,27.62,7.9,60.13,299.41
09/02/90 12:00,951.23,866.8,28.67,8.7999,63.542,315.27
09/02/90 13:00,939.02,833.99,29.37,3.8,63.816,311.11
09/02/90 14:00,834.79,717.9,29.68,3.5001,60.191,281.29
09/02/90 15:00,668.17,546.2,29.59,3.5001,53.714,230.01
09/02/90 16:00,436.23,327.9,28.92,4.1,44.295,152.62
09/02/90 17:00,171.73,107.7,27.79,0.9999,33.346,55.047
